"gene_id","gene_name","samples_detected","total_counts","is_deprecated_probe","is_universe"
"ENSG00000188784","PLA2G2E",22,4338,FALSE,TRUE
"ENSG00000188257","PLA2G2A",22,26946,FALSE,TRUE
"ENSG00000127472","PLA2G5",22,9468,FALSE,TRUE
"ENSG00000117215","PLA2G2D",22,5337,FALSE,TRUE
"ENSG00000158786","PLA2G2F",22,2323,FALSE,TRUE
"ENSG00000227066","Z98257.1",0,0,FALSE,FALSE
"ENSG00000187980","PLA2G2C",22,5960,FALSE,TRUE
"ENSG00000225986","UBXN10-AS1",0,0,FALSE,FALSE
"ENSG00000162543","UBXN10",22,45975,FALSE,TRUE
"ENSG00000228105","LINC01757",0,0,FALSE,FALSE
"ENSG00000284710","Z98257.2",0,0,FALSE,FALSE
"ENSG00000158816","VWA5B1",22,42072,FALSE,TRUE
"ENSG00000226664","AL020998.1",0,0,FALSE,FALSE
"ENSG00000236963","LINC01141",0,0,FALSE,FALSE
"ENSG00000226487","AL139254.1",0,0,FALSE,FALSE
"ENSG00000284641","AL139254.2",0,0,FALSE,FALSE
"ENSG00000284743","AL139254.3",0,0,FALSE,FALSE
"ENSG00000162545","CAMK2N1",22,594282,FALSE,TRUE
"ENSG00000090432","MUL1",22,135737,FALSE,TRUE
"ENSG00000183114","FAM43B",22,15182,FALSE,TRUE
"ENSG00000158825","CDA",22,21835,FALSE,TRUE
"ENSG00000158828","PINK1",22,469610,FALSE,TRUE
"ENSG00000117242","PINK1-AS",0,0,FALSE,FALSE
"ENSG00000244038","DDOST",22,259035,FALSE,TRUE
"ENSG00000117245","KIF17",22,16540,FALSE,TRUE
"ENSG00000189410","SH2D5",22,9313,FALSE,TRUE
"ENSG00000233069","AL663074.1",0,0,FALSE,FALSE
"ENSG00000127483","HP1BP3",22,382141,FALSE,TRUE
"ENSG00000075151","EIF4G3",22,389100,FALSE,TRUE
"ENSG00000287192","AL031005.2",0,0,FALSE,FALSE
"ENSG00000117298","ECE1",22,428805,FALSE,TRUE
"ENSG00000236936","AL031005.1",0,0,FALSE,FALSE
"ENSG00000231105","AL031728.1",0,0,FALSE,FALSE
"ENSG00000236009","AL592309.2",0,0,FALSE,FALSE
"ENSG00000142794","NBPF3",22,15126,FALSE,TRUE
"ENSG00000162551","ALPL",22,375215,FALSE,TRUE
"ENSG00000233431","LINC02596",0,0,FALSE,FALSE
"ENSG00000076864","RAP1GAP",22,36979,FALSE,TRUE
"ENSG00000090686","USP48",22,287715,FALSE,TRUE
"ENSG00000187942","LDLRAD2",0,0,FALSE,FALSE
"ENSG00000142798","HSPG2",22,197375,FALSE,TRUE
"ENSG00000219073","CELA3B",22,3838,FALSE,TRUE
"ENSG00000142789","CELA3A",22,4576,FALSE,TRUE
"ENSG00000228397","LINC01635",0,0,FALSE,FALSE
"ENSG00000218510","LINC00339",0,0,FALSE,FALSE
"ENSG00000070831","CDC42",0,0,FALSE,FALSE
"ENSG00000285752","CDC42-AS1",0,0,FALSE,FALSE
"ENSG00000230068","CDC42-IT1",0,0,FALSE,FALSE
"ENSG00000162552","WNT4",22,26826,FALSE,TRUE
"ENSG00000285873","AL445253.1",0,0,FALSE,FALSE
"ENSG00000184677","ZBTB40",22,71526,FALSE,TRUE
"ENSG00000237200","ZBTB40-IT1",0,0,FALSE,FALSE
"ENSG00000070886","EPHA8",22,5556,FALSE,TRUE
"ENSG00000173372","C1QA",22,1386517,FALSE,TRUE
"ENSG00000159189","C1QC",22,1569280,FALSE,TRUE
"ENSG00000173369","C1QB",22,1110662,FALSE,TRUE
"ENSG00000133216","EPHB2",22,72263,FALSE,TRUE
"ENSG00000225952","AL512444.1",0,0,FALSE,FALSE
"ENSG00000215906","LACTBL1",22,814,FALSE,TRUE
"ENSG00000227868","TEX46",22,5353,FALSE,TRUE
"ENSG00000004487","KDM1A",22,234028,FALSE,TRUE
"ENSG00000240553","AL031428.1",0,0,FALSE,FALSE
"ENSG00000169641","LUZP1",22,283839,FALSE,TRUE
"ENSG00000179546","HTR1D",22,11596,FALSE,TRUE
"ENSG00000261326","LINC01355",0,0,FALSE,FALSE
"ENSG00000284726","AL109936.6",0,0,FALSE,FALSE
"ENSG00000125944","HNRNPR",22,209445,FALSE,TRUE
"ENSG00000125945","ZNF436",22,135714,FALSE,TRUE
"ENSG00000249087","ZNF436-AS1",0,0,FALSE,FALSE
"ENSG00000271420","AL109936.2",0,0,FALSE,FALSE
"ENSG00000204219","TCEA3",22,204401,FALSE,TRUE
"ENSG00000088280","ASAP3",22,181418,FALSE,TRUE
"ENSG00000007968","E2F2",22,7247,FALSE,TRUE
"ENSG00000235052","AL021154.1",0,0,FALSE,FALSE
"ENSG00000117318","ID3",22,1779962,FALSE,TRUE
"ENSG00000285802","AL450043.1",0,0,FALSE,FALSE
"ENSG00000197880","MDS2",0,0,FALSE,FALSE
"ENSG00000142676","RPL11",0,0,FALSE,FALSE
"ENSG00000236810","ELOA-AS1",0,0,FALSE,FALSE
"ENSG00000011007","ELOA",22,177263,FALSE,TRUE
"ENSG00000057757","PITHD1",22,260347,FALSE,TRUE
"ENSG00000011009","LYPLA2",22,55531,FALSE,TRUE
"ENSG00000117308","GALE",22,45421,FALSE,TRUE
"ENSG00000117305","HMGCL",22,178764,FALSE,TRUE
"ENSG00000179163","FUCA1",22,278831,FALSE,TRUE
"ENSG00000188822","CNR2",22,4928,FALSE,TRUE
"ENSG00000232557","AL590609.3",0,0,FALSE,FALSE
"ENSG00000189266","PNRC2",22,367427,FALSE,TRUE
"ENSG00000188529","SRSF10",22,47940,FALSE,TRUE
"ENSG00000225315","AL591178.1",0,0,FALSE,FALSE
"ENSG00000142661","MYOM3",22,3873,FALSE,TRUE
"ENSG00000230703","AL591178.2",0,0,FALSE,FALSE
"ENSG00000142677","IL22RA1",22,4716,FALSE,TRUE
"ENSG00000185436","IFNLR1",22,25560,FALSE,TRUE
"ENSG00000230023","LINC02800",0,0,FALSE,FALSE
"ENSG00000232298","AL138902.1",0,0,FALSE,FALSE
"ENSG00000158055","GRHL3",22,13655,FALSE,TRUE
"ENSG00000001460","STPG1",22,50563,FALSE,TRUE
"ENSG00000001461","NIPAL3",22,170448,FALSE,TRUE
"ENSG00000286061","RCAN3AS",0,0,FALSE,FALSE
"ENSG00000117602","RCAN3",22,65989,FALSE,TRUE
"ENSG00000264443","NCMAP-DT",0,0,FALSE,FALSE
"ENSG00000184454","NCMAP",22,6980,FALSE,TRUE
"ENSG00000133226","SRRM1",22,437033,FALSE,TRUE
"ENSG00000284699","AL445648.1",0,0,FALSE,FALSE
"ENSG00000169504","CLIC4",22,1053183,FALSE,TRUE
"ENSG00000020633","RUNX3",22,25552,FALSE,TRUE
"ENSG00000229162","AL445471.1",0,0,FALSE,FALSE
"ENSG00000261025","AL445471.2",0,0,FALSE,FALSE
"ENSG00000285823","LINC02793",0,0,FALSE,FALSE
"ENSG00000233755","AL050344.1",0,0,FALSE,FALSE
"ENSG00000231953","AL031432.1",0,0,FALSE,FALSE
"ENSG00000117614","SYF2",22,243880,FALSE,TRUE
"ENSG00000284602","AL031432.4",0,0,FALSE,FALSE
"ENSG00000284657","AL031432.5",0,0,FALSE,FALSE
"ENSG00000117616","RSRP1",22,831368,FALSE,TRUE
"ENSG00000272432","AL031432.3",0,0,FALSE,FALSE
"ENSG00000187010","RHD",22,2300,FALSE,TRUE
"ENSG00000183726","TMEM50A",22,867229,FALSE,TRUE
"ENSG00000188672","RHCE",22,8286,FALSE,TRUE
"ENSG00000204178","MACO1",22,182169,FALSE,TRUE
"ENSG00000157978","LDLRAP1",22,215780,FALSE,TRUE
"ENSG00000225643","AL606491.1",0,0,FALSE,FALSE
"ENSG00000117643","MAN1C1",22,644897,FALSE,TRUE
"ENSG00000233478","AL031280.1",0,0,FALSE,FALSE
"ENSG00000162430","SELENON",22,435239,FALSE,TRUE
"ENSG00000228172","AL020996.1",0,0,FALSE,FALSE
"ENSG00000117640","MTFR1L",22,308617,FALSE,TRUE
"ENSG00000272478","AL020996.3",0,0,FALSE,FALSE
"ENSG00000127423","AUNIP",22,6847,FALSE,TRUE
"ENSG00000236528","AL033528.2",0,0,FALSE,FALSE
"ENSG00000182749","PAQR7",22,97515,FALSE,TRUE
"ENSG00000117632","STMN1",22,70144,FALSE,TRUE
"ENSG00000158006","PAFAH2",22,47939,FALSE,TRUE
"ENSG00000158008","EXTL1",22,10703,FALSE,TRUE
"ENSG00000158014","SLC30A2",22,5238,FALSE,TRUE
"ENSG00000284309","AL391650.2",0,0,FALSE,FALSE
"ENSG00000158022","TRIM63",22,7012,FALSE,TRUE
"ENSG00000175087","PDIK1L",22,58763,FALSE,TRUE
"ENSG00000197245","FAM110D",22,12318,FALSE,TRUE
"ENSG00000282872","C1orf232",22,3009,FALSE,TRUE
"ENSG00000236782","AL391650.1",22,4098,FALSE,TRUE
"ENSG00000142684","ZNF593",22,75279,FALSE,TRUE
"ENSG00000142675","CNKSR1",22,5501,FALSE,TRUE
"ENSG00000188782","CATSPER4",22,2089,FALSE,TRUE
"ENSG00000130695","CEP85",22,43656,FALSE,TRUE
"ENSG00000142669","SH3BGRL3",22,1046960,FALSE,TRUE
"ENSG00000158062","UBXN11",22,83111,FALSE,TRUE
"ENSG00000169442","CD52",22,22349,FALSE,TRUE
"ENSG00000176092","CRYBG2",22,5528,FALSE,TRUE
"ENSG00000176083","ZNF683",22,6019,FALSE,TRUE
"ENSG00000131914","LIN28A",22,6590,FALSE,TRUE
"ENSG00000117682","DHDDS",22,116071,FALSE,TRUE
"ENSG00000225891","AL513365.2",0,0,FALSE,FALSE
"ENSG00000198830","HMGN2",0,0,FALSE,FALSE
"ENSG00000117676","RPS6KA1",0,0,FALSE,FALSE
"ENSG00000260063","AL512408.1",0,0,FALSE,FALSE
"ENSG00000117713","ARID1A",22,236136,FALSE,TRUE
"ENSG00000060642","PIGV",22,62689,FALSE,TRUE
"ENSG00000204160","ZDHHC18",22,59365,FALSE,TRUE
"ENSG00000175793","SFN",22,6539,FALSE,TRUE
"ENSG00000142751","GPN2",22,77458,FALSE,TRUE
"ENSG00000226698","AL034380.1",0,0,FALSE,FALSE
"ENSG00000198746","GPATCH3",22,66956,FALSE,TRUE
"ENSG00000090273","NUDC",22,528654,FALSE,TRUE
"ENSG00000131910","NR0B2",22,5492,FALSE,TRUE
"ENSG00000175707","KDF1",22,4245,FALSE,TRUE
"ENSG00000253368","TRNP1",22,35409,FALSE,TRUE
"ENSG00000158246","TENT5B",22,8708,FALSE,TRUE
"ENSG00000090020","SLC9A1",22,101912,FALSE,TRUE
"ENSG00000224311","AL590640.1",0,0,FALSE,FALSE
"ENSG00000142784","WDTC1",22,294485,FALSE,TRUE
"ENSG00000186501","TMEM222",22,64623,FALSE,TRUE
"ENSG00000142765","SYTL1",22,14096,FALSE,TRUE
"ENSG00000142733","MAP3K6",22,174811,FALSE,TRUE
"ENSG00000142748","FCN3",22,20513,FALSE,TRUE
"ENSG00000174950","CD164L2",22,4417,FALSE,TRUE
"ENSG00000181773","GPR3",22,10285,FALSE,TRUE
"ENSG00000158195","WASF2",22,746359,FALSE,TRUE
"ENSG00000241169","FO393419.2",0,0,FALSE,FALSE
"ENSG00000237429","BX293535.1",0,0,FALSE,FALSE
"ENSG00000126705","AHDC1",22,248259,FALSE,TRUE
"ENSG00000000938","FGR",22,115151,FALSE,TRUE
"ENSG00000233975","LINC02574",0,0,FALSE,FALSE
"ENSG00000126709","IFI6",22,1140259,FALSE,TRUE
"ENSG00000225886","AL445490.1",0,0,FALSE,FALSE
"ENSG00000287244","AL020997.5",0,0,FALSE,FALSE
"ENSG00000009780","FAM76A",22,85610,FALSE,TRUE
"ENSG00000117758","STX12",22,397876,FALSE,TRUE
"ENSG00000269971","AL020997.2",0,0,FALSE,FALSE
"ENSG00000270031","AL020997.3",0,0,FALSE,FALSE
"ENSG00000286433","AL020997.4",0,0,FALSE,FALSE
"ENSG00000117751","PPP1R8",22,218077,FALSE,TRUE
"ENSG00000130775","THEMIS2",22,215948,FALSE,TRUE
"ENSG00000117748","RPA2",22,81536,FALSE,TRUE
"ENSG00000130768","SMPDL3B",22,12137,FALSE,TRUE
"ENSG00000227050","AL512288.1",0,0,FALSE,FALSE
"ENSG00000158156","XKR8",22,55856,FALSE,TRUE
"ENSG00000158161","EYA3",22,131826,FALSE,TRUE
"ENSG00000169403","PTAFR",22,64190,FALSE,TRUE
"ENSG00000126698","DNAJC8",22,240441,FALSE,TRUE
"ENSG00000130770","ATP5IF1",22,227320,FALSE,TRUE
"ENSG00000270605","AL353622.1",0,0,FALSE,FALSE
"ENSG00000271398","AL353622.2",0,0,FALSE,FALSE
"ENSG00000130766","SESN2",22,86703,FALSE,TRUE
"ENSG00000130772","MED18",22,73881,FALSE,TRUE
"ENSG00000204138","PHACTR4",22,133816,FALSE,TRUE
"ENSG00000180198","RCC1",22,38120,FALSE,TRUE
"ENSG00000242125","SNHG3",0,0,FALSE,FALSE
"ENSG00000180098","TRNAU1AP",22,137588,FALSE,TRUE
"ENSG00000197989","SNHG12",0,0,FALSE,FALSE
"ENSG00000120656","TAF12",22,153956,FALSE,TRUE
"ENSG00000188060","RAB42",22,20257,FALSE,TRUE
"ENSG00000229388","LINC01715",0,0,FALSE,FALSE
"ENSG00000270103","AL360012.1",0,0,FALSE,FALSE
"ENSG00000162419","GMEB1",22,107464,FALSE,TRUE
"ENSG00000198492","YTHDF2",22,235931,FALSE,TRUE
"ENSG00000116329","OPRD1",22,9925,FALSE,TRUE
"ENSG00000233427","AL009181.1",0,0,FALSE,FALSE
"ENSG00000159023","EPB41",22,107335,FALSE,TRUE
"ENSG00000253304","TMEM200B",22,97627,FALSE,TRUE
"ENSG00000225750","AL357500.1",0,0,FALSE,FALSE
"ENSG00000116350","SRSF4",22,393502,FALSE,TRUE
"ENSG00000116353","MECR",22,92003,FALSE,TRUE
"ENSG00000237934","AL590729.1",0,0,FALSE,FALSE
"ENSG00000060656","PTPRU",22,963827,FALSE,TRUE
"ENSG00000230523","LINC01756",0,0,FALSE,FALSE
"ENSG00000228176","AC092265.1",0,0,FALSE,FALSE
"ENSG00000284676","AL645944.2",0,0,FALSE,FALSE
"ENSG00000233399","LINC01648",0,0,FALSE,FALSE
"ENSG00000233372","AL137076.1",0,0,FALSE,FALSE
"ENSG00000236335","AL161638.2",0,0,FALSE,FALSE
"ENSG00000231949","AL161638.1",0,0,FALSE,FALSE
"ENSG00000162510","MATN1",22,5287,FALSE,TRUE
"ENSG00000186056","MATN1-AS1",0,0,FALSE,FALSE
"ENSG00000287510","AL137857.1",0,0,FALSE,FALSE
"ENSG00000162511","LAPTM5",22,1136263,FALSE,TRUE
"ENSG00000229607","AL137027.1",0,0,FALSE,FALSE
"ENSG00000223382","LINC01778",0,0,FALSE,FALSE
"ENSG00000235143","AL445235.1",0,0,FALSE,FALSE
"ENSG00000162512","SDC3",22,279320,FALSE,TRUE
"ENSG00000134644","PUM1",22,416748,FALSE,TRUE
"ENSG00000084628","NKAIN1",22,5087,FALSE,TRUE
"ENSG00000060688","SNRNP40",22,236737,FALSE,TRUE
"ENSG00000121766","ZCCHC17",22,140072,FALSE,TRUE
"ENSG00000229044","AL451070.1",0,0,FALSE,FALSE
"ENSG00000121769","FABP3",22,325657,FALSE,TRUE
"ENSG00000168528","SERINC2",22,30642,FALSE,TRUE
"ENSG00000284543","LINC01226",0,0,FALSE,FALSE
"ENSG00000229167","AC114488.1",0,0,FALSE,FALSE
"ENSG00000142910","TINAGL1",22,136812,FALSE,TRUE
"ENSG00000121764","HCRTR1",22,2489,FALSE,TRUE
"ENSG00000162517","PEF1",22,204795,FALSE,TRUE
"ENSG00000235790","AC114488.2",0,0,FALSE,FALSE
"ENSG00000264078","AC114488.3",0,0,FALSE,FALSE
"ENSG00000084636","COL16A1",22,579163,FALSE,TRUE
"ENSG00000121753","ADGRB2",22,187631,FALSE,TRUE
"ENSG00000254545","AL354919.2",0,0,FALSE,FALSE
"ENSG00000134668","SPOCD1",22,7746,FALSE,TRUE
"ENSG00000203620","AL354919.1",0,0,FALSE,FALSE
"ENSG00000269967","AL136115.2",0,0,FALSE,FALSE
"ENSG00000184007","PTP4A2",0,0,FALSE,FALSE
"ENSG00000228634","AL136115.1",0,0,FALSE,FALSE
"ENSG00000284702","AL136115.3",0,0,FALSE,FALSE
"ENSG00000121774","KHDRBS1",22,330488,FALSE,TRUE
"ENSG00000203325","AL445248.1",0,0,FALSE,FALSE
"ENSG00000121775","TMEM39B",22,87745,FALSE,TRUE
"ENSG00000025800","KPNA6",22,270736,FALSE,TRUE
"ENSG00000250135","AL049795.2",0,0,FALSE,FALSE
"ENSG00000084652","TXLNA",22,341546,FALSE,TRUE
"ENSG00000160050","CCDC28B",22,41879,FALSE,TRUE
"ENSG00000224066","AL049795.1",0,0,FALSE,FALSE
"ENSG00000160051","IQCC",22,16255,FALSE,TRUE
"ENSG00000222046","DCDC2B",22,3604,FALSE,TRUE
"ENSG00000160055","TMEM234",22,131107,FALSE,TRUE
"ENSG00000084623","EIF3I",22,60349,FALSE,TRUE
"ENSG00000183615","FAM167B",22,27487,FALSE,TRUE
"ENSG00000182866","LCK",22,7780,FALSE,TRUE
"ENSG00000116478","HDAC1",22,260699,FALSE,TRUE
"ENSG00000175130","MARCKSL1",22,443904,FALSE,TRUE
"ENSG00000233775","AL109945.1",0,0,FALSE,FALSE
"ENSG00000162526","TSSK3",22,9014,FALSE,TRUE
"ENSG00000225828","FAM229A",22,13500,FALSE,TRUE
"ENSG00000160058","BSDC1",22,339651,FALSE,TRUE
"ENSG00000273274","ZBTB8B",22,7752,FALSE,TRUE
"ENSG00000160062","ZBTB8A",22,64864,FALSE,TRUE
"ENSG00000176261","ZBTB8OS",22,79346,FALSE,TRUE
"ENSG00000162521","RBBP4",22,22058,FALSE,TRUE
"ENSG00000162520","SYNC",22,173318,FALSE,TRUE
"ENSG00000224409","AC114489.1",0,0,FALSE,FALSE
"ENSG00000162522","KIAA1522",22,286171,FALSE,TRUE
"ENSG00000134684","YARS",22,100864,FALSE,TRUE
"ENSG00000116497","S100PBP",22,194269,FALSE,TRUE
"ENSG00000160097","FNDC5",22,45642,FALSE,TRUE
"ENSG00000121905","HPCA",22,65920,FALSE,TRUE
"ENSG00000121900","TMEM54",22,154773,FALSE,TRUE
"ENSG00000287691","AL031602.2",0,0,FALSE,FALSE
"ENSG00000116514","RNF19B",22,149135,FALSE,TRUE
"ENSG00000236065","AL020995.1",0,0,FALSE,FALSE
"ENSG00000004455","AK2",0,0,FALSE,FALSE
"ENSG00000142920","AZIN2",22,53735,FALSE,TRUE
"ENSG00000116525","TRIM62",22,51857,FALSE,TRUE
"ENSG00000284721","AL662907.3",0,0,FALSE,FALSE
"ENSG00000160094","ZNF362",22,276233,FALSE,TRUE
"ENSG00000270115","AL513327.3",0,0,FALSE,FALSE
"ENSG00000184389","A3GALT2",22,5099,FALSE,TRUE
"ENSG00000225313","AL513327.1",0,0,FALSE,FALSE
"ENSG00000134686","PHC2",22,472960,FALSE,TRUE
"ENSG00000233246","AL513327.2",0,0,FALSE,FALSE
"ENSG00000121903","ZSCAN20",22,28371,FALSE,TRUE
"ENSG00000121904","CSMD2",22,19626,FALSE,TRUE
"ENSG00000176256","HMGB4",22,5365,FALSE,TRUE
"ENSG00000231163","CSMD2-AS1",0,0,FALSE,FALSE
"ENSG00000142698","C1orf94",22,1882,FALSE,TRUE
"ENSG00000287703","AC099565.1",0,0,FALSE,FALSE
"ENSG00000163866","SMIM12",22,160263,FALSE,TRUE
"ENSG00000189280","GJB5",22,9083,FALSE,TRUE
"ENSG00000189433","GJB4",22,6610,FALSE,TRUE
"ENSG00000255811","AL121988.1",0,0,FALSE,FALSE
"ENSG00000188910","GJB3",22,7629,FALSE,TRUE
"ENSG00000187513","GJA4",22,54367,FALSE,TRUE
"ENSG00000230163","AL122010.1",0,0,FALSE,FALSE
"ENSG00000116544","DLGAP3",22,28466,FALSE,TRUE
"ENSG00000243749","TMEM35B",22,217449,FALSE,TRUE
"ENSG00000163867","ZMYM6",22,84771,FALSE,TRUE
"ENSG00000197056","ZMYM1",22,55280,FALSE,TRUE
"ENSG00000284640","AL590434.1",0,0,FALSE,FALSE
"ENSG00000116560","SFPQ",22,180888,FALSE,TRUE
"ENSG00000146463","ZMYM4",22,236183,FALSE,TRUE
"ENSG00000227409","ZMYM4-AS1",0,0,FALSE,FALSE
"ENSG00000142687","KIAA0319L",22,291941,FALSE,TRUE
"ENSG00000020129","NCDN",22,272900,FALSE,TRUE
"ENSG00000239636","AC004865.2",0,0,FALSE,FALSE
"ENSG00000116819","TFAP2E",22,17651,FALSE,TRUE
"ENSG00000126067","PSMB2",22,437244,FALSE,TRUE
"ENSG00000142686","C1orf216",22,205666,FALSE,TRUE
"ENSG00000092853","CLSPN",22,15868,FALSE,TRUE
"ENSG00000232335","AL354864.1",0,0,FALSE,FALSE
"ENSG00000134698","AGO4",22,130796,FALSE,TRUE
"ENSG00000092847","AGO1",22,277950,FALSE,TRUE
"ENSG00000286899","AL139286.3",0,0,FALSE,FALSE
"ENSG00000271914","AL139286.2",0,0,FALSE,FALSE
"ENSG00000126070","AGO3",22,131878,FALSE,TRUE
"ENSG00000271554","AL138787.2",0,0,FALSE,FALSE
"ENSG00000092850","TEKT2",22,6386,FALSE,TRUE
"ENSG00000116863","ADPRHL2",22,142983,FALSE,TRUE
"ENSG00000171812","COL8A2",22,181471,FALSE,TRUE
"ENSG00000054116","TRAPPC3",22,460492,FALSE,TRUE
"ENSG00000116871","MAP7D1",22,386390,FALSE,TRUE
"ENSG00000054118","THRAP3",22,447815,FALSE,TRUE
"ENSG00000214193","SH3D21",22,43328,FALSE,TRUE
"ENSG00000142694","EVA1B",22,173914,FALSE,TRUE
"ENSG00000286379","AL591845.1",0,0,FALSE,FALSE
"ENSG00000196182","STK40",22,185873,FALSE,TRUE
"ENSG00000181817","LSM10",22,148082,FALSE,TRUE
"ENSG00000116885","OSCP1",22,41420,FALSE,TRUE
"ENSG00000116898","MRPS15",0,0,FALSE,FALSE
"ENSG00000119535","CSF3R",22,98556,FALSE,TRUE
"ENSG00000284705","AL596257.1",0,0,FALSE,FALSE
"ENSG00000284720","AC117945.2",0,0,FALSE,FALSE
"ENSG00000234481","AC117945.1",0,0,FALSE,FALSE
"ENSG00000163873","GRIK3",22,13770,FALSE,TRUE
"ENSG00000284650","AL031430.1",0,0,FALSE,FALSE
"ENSG00000223944","AL353604.1",0,0,FALSE,FALSE
"ENSG00000233621","LINC01137",0,0,FALSE,FALSE
"ENSG00000163874","ZC3H12A",22,51910,FALSE,TRUE
"ENSG00000163875","MEAF6",22,255978,FALSE,TRUE
"ENSG00000163877","SNIP1",22,112854,FALSE,TRUE
"ENSG00000163879","DNALI1",22,51691,FALSE,TRUE
"ENSG00000134697","GNL2",22,214275,FALSE,TRUE
"ENSG00000284748","AL513220.1",0,0,FALSE,FALSE
"ENSG00000169218","RSPO1",22,4218,FALSE,TRUE
"ENSG00000116922","C1orf109",22,79106,FALSE,TRUE
"ENSG00000134690","CDCA8",22,6945,FALSE,TRUE
"ENSG00000183317","EPHA10",22,11411,FALSE,TRUE
"ENSG00000185090","MANEAL",22,84224,FALSE,TRUE
"ENSG00000233728","AL929472.3",0,0,FALSE,FALSE
"ENSG00000196449","YRDC",22,78101,FALSE,TRUE
"ENSG00000197982","C1orf122",22,320330,FALSE,TRUE
"ENSG00000188786","MTF1",22,67291,FALSE,TRUE
"ENSG00000230955","AL929472.2",0,0,FALSE,FALSE
"ENSG00000204084","INPP5B",22,284661,FALSE,TRUE
"ENSG00000183431","SF3A3",22,132747,FALSE,TRUE
"ENSG00000183386","FHL3",22,161729,FALSE,TRUE
"ENSG00000183520","UTP11",22,119998,FALSE,TRUE
"ENSG00000185668","POU3F1",22,9319,FALSE,TRUE
"ENSG00000224592","MIR3659HG",0,0,FALSE,FALSE
"ENSG00000284623","LINC02786",0,0,FALSE,FALSE
"ENSG00000286552","AL390839.1",0,0,FALSE,FALSE
"ENSG00000287987","AL390839.2",0,0,FALSE,FALSE
"ENSG00000237290","LINC01343",0,0,FALSE,FALSE
"ENSG00000238063","LINC01685",0,0,FALSE,FALSE
"ENSG00000284632","AL354702.2",0,0,FALSE,FALSE
"ENSG00000116954","RRAGC",22,140317,FALSE,TRUE
"ENSG00000228436","AL139260.1",0,0,FALSE,FALSE
"ENSG00000214114","MYCBP",22,67324,FALSE,TRUE
"ENSG00000131233","GJA9",22,5820,FALSE,TRUE
"ENSG00000158315","RHBDL2",22,16083,FALSE,TRUE
"ENSG00000174574","AKIRIN1",22,228656,FALSE,TRUE
"ENSG00000168653","NDUFS5",22,330664,FALSE,TRUE
"ENSG00000127603","MACF1",22,584638,FALSE,TRUE
"ENSG00000270040","AL356055.1",0,0,FALSE,FALSE
"ENSG00000287422","AL442071.2",0,0,FALSE,FALSE
"ENSG00000226438","AL442071.1",0,0,FALSE,FALSE
"ENSG00000183682","BMP8A",22,13765,FALSE,TRUE
"ENSG00000090621","PABPC4",22,256406,FALSE,TRUE
"ENSG00000228060","PABPC4-AS1",0,0,FALSE,FALSE
"ENSG00000163909","HEYL",22,48028,FALSE,TRUE
"ENSG00000225903","AL035404.2",0,0,FALSE,FALSE
"ENSG00000116981","NT5C1A",22,11420,FALSE,TRUE
"ENSG00000116983","HPCAL4",22,47584,FALSE,TRUE
"ENSG00000084072","PPIE",22,179828,FALSE,TRUE
"ENSG00000116985","BMP8B",22,8963,FALSE,TRUE
"ENSG00000198754","OXCT2",22,12382,FALSE,TRUE
"ENSG00000285905","BMP8B-AS1",0,0,FALSE,FALSE
"ENSG00000261798","AL033527.3",0,0,FALSE,FALSE
"ENSG00000284719","AL033527.4",0,0,FALSE,FALSE
"ENSG00000284678","LINC02811",0,0,FALSE,FALSE
"ENSG00000043514","TRIT1",22,97383,FALSE,TRUE
"ENSG00000116990","MYCL",22,21543,FALSE,TRUE
"ENSG00000236546","AL033527.2",0,0,FALSE,FALSE
"ENSG00000168389","MFSD2A",22,16438,FALSE,TRUE
"ENSG00000131236","CAP1",22,141450,FALSE,TRUE
"ENSG00000131238","PPT1",22,510810,FALSE,TRUE
"ENSG00000117000","RLF",22,118158,FALSE,TRUE
"ENSG00000188800","TMCO2",22,4828,FALSE,TRUE
"ENSG00000259943","AL050341.2",0,0,FALSE,FALSE
"ENSG00000084073","ZMPSTE24",22,297780,FALSE,TRUE
"ENSG00000049089","COL9A2",22,36426,FALSE,TRUE
"ENSG00000084070","SMAP2",22,651171,FALSE,TRUE
"ENSG00000284677","AL031985.4",0,0,FALSE,FALSE
"ENSG00000187801","ZFP69B",22,14230,FALSE,TRUE
"ENSG00000260920","AL031985.3",0,0,FALSE,FALSE
"ENSG00000187815","ZFP69",22,23955,FALSE,TRUE
"ENSG00000238287","AL603839.3",0,0,FALSE,FALSE
"ENSG00000164002","EXO5",22,45743,FALSE,TRUE
"ENSG00000227278","AL603839.1",0,0,FALSE,FALSE
"ENSG00000238186","AL603839.2",0,0,FALSE,FALSE
"ENSG00000117010","ZNF684",22,34036,FALSE,TRUE
"ENSG00000286838","AL356379.2",0,0,FALSE,FALSE
"ENSG00000117016","RIMS3",22,58812,FALSE,TRUE
"ENSG00000287743","AL031289.2",0,0,FALSE,FALSE
"ENSG00000237899","AL031289.1",0,0,FALSE,FALSE
"ENSG00000272145","NFYC-AS1",0,0,FALSE,FALSE
"ENSG00000066136","NFYC",22,149567,FALSE,TRUE
"ENSG00000117013","KCNQ4",22,8169,FALSE,TRUE
"ENSG00000179862","CITED4",22,102465,FALSE,TRUE
"ENSG00000229528","AC119677.1",0,0,FALSE,FALSE
"ENSG00000286668","AL391730.2",0,0,FALSE,FALSE
